Linux 2.6.32-358.6.2.el6.x86_64 (lva1-app1774.prod) 	11/09/2014 	_x86_64_	(24 CPU)

09:36:28 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:13 AM      22      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:13 AM      23      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00

09:37:13 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:14 AM     all     10.07      0.00      2.17      0.63      0.00      0.00      0.00      0.00     87.13
09:37:14 AM       0     11.88      0.00      1.98      3.96      0.00      0.00      0.00      0.00     82.18
09:37:14 AM       1      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:14 AM       2      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:14 AM       3      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:14 AM       4      3.03      0.00      0.00      0.00      0.00      0.00      0.00      0.00     96.97
09:37:14 AM       5      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:14 AM       6      5.05      0.00      1.01      3.03      0.00      0.00      0.00      0.00     90.91
09:37:14 AM       7      4.00      0.00      1.00     10.00      0.00      0.00      1.00      0.00     84.00
09:37:14 AM       8     98.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      2.00
09:37:14 AM       9      3.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     96.00
09:37:14 AM      10      3.96      0.00      0.99      0.00      0.00      0.00      0.00      0.00     95.05
09:37:14 AM      11      3.96      0.00      0.00      0.00      0.00      0.00      0.00      0.00     96.04
09:37:14 AM      12     64.71      0.00     26.47      0.00      0.00      0.00      0.00      0.00      8.82
09:37:14 AM      13      3.06      0.00      1.02      0.00      0.00      0.00      0.00      0.00     95.92
09:37:14 AM      14      4.04      0.00      2.02      0.00      0.00      0.00      0.00      0.00     93.94
09:37:14 AM      15      0.99      0.00      1.98      0.00      0.00      0.00      0.00      0.00     97.03
09:37:14 AM      16      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:14 AM      17      3.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     96.00
09:37:14 AM      18      5.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     94.00
09:37:14 AM      19      3.03      0.00      2.02      0.00      0.00      0.00      0.00      0.00     94.95
09:37:14 AM      20      4.04      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.96
09:37:14 AM      21      3.03      0.00      3.03      0.00      0.00      0.00      0.00      0.00     93.94
09:37:14 AM      22      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:14 AM      23      1.98      0.00      1.98      0.00      0.00      0.00      0.00      0.00     96.04

09:37:14 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:15 AM     all      8.31      0.00      2.21      0.38      0.00      0.00      0.04      0.00     89.07
09:37:15 AM       0      3.00      0.00      2.00      3.00      0.00      0.00      0.00      0.00     92.00
09:37:15 AM       1      5.94      0.00      0.99      0.00      0.00      0.00      0.00      0.00     93.07
09:37:15 AM       2      2.00      0.00      1.00      4.00      0.00      0.00      0.00      0.00     93.00
09:37:15 AM       3      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:15 AM       4      2.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:15 AM       5      2.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:15 AM       6      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
09:37:15 AM       7      1.98      0.00      0.99      0.00      0.00      0.00      0.00      0.00     97.03
09:37:15 AM       8     99.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      1.00
09:37:15 AM       9      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
09:37:15 AM      10      2.00      0.00      1.00      1.00      0.00      0.00      0.00      0.00     96.00
09:37:15 AM      11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:15 AM      12      2.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:15 AM      13      2.97      0.00      0.99      0.00      0.00      0.00      0.00      0.00     96.04
09:37:15 AM      14      2.02      0.00      2.02      0.00      0.00      0.00      0.00      0.00     95.96
09:37:15 AM      15     65.66      0.00     34.34      0.00      0.00      0.00      0.00      0.00      0.00
09:37:15 AM      16      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:15 AM      17      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
09:37:15 AM      18      2.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:15 AM      19      1.98      0.00      0.99      0.99      0.00      0.00      0.00      0.00     96.04
09:37:15 AM      20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:15 AM      21      0.99      0.00      2.97      0.00      0.00      0.00      0.00      0.00     96.04
09:37:15 AM      22      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:15 AM      23      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00

09:37:15 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:16 AM     all      7.32      0.00      3.18      0.33      0.00      0.00      0.04      0.00     89.13
09:37:16 AM       0      5.10      0.00      1.02      6.12      0.00      0.00      1.02      0.00     86.73
09:37:16 AM       1      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99
09:37:16 AM       2      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:16 AM       3      1.01      0.00      1.01      0.00      0.00      0.00      0.00      0.00     97.98
09:37:16 AM       4      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99
09:37:16 AM       5      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99
09:37:16 AM       6      3.96      0.00      4.95      0.00      0.00      0.00      0.00      0.00     91.09
09:37:16 AM       7      3.03      0.00      1.01      1.01      0.00      0.00      0.00      0.00     94.95
09:37:16 AM       8    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:16 AM       9      3.00      0.00      3.00      0.00      0.00      0.00      0.00      0.00     94.00
09:37:16 AM      10      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:16 AM      11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:16 AM      12      2.02      0.00      1.01      0.00      0.00      0.00      0.00      0.00     96.97
09:37:16 AM      13      3.03      0.00      4.04      0.00      0.00      0.00      0.00      0.00     92.93
09:37:16 AM      14      6.06      0.00      8.08      0.00      0.00      0.00      0.00      0.00     85.86
09:37:16 AM      15     25.00      0.00     19.00      0.00      0.00      0.00      0.00      0.00     56.00
09:37:16 AM      16      4.00      0.00      5.00      0.00      0.00      0.00      0.00      0.00     91.00
09:37:16 AM      17      0.99      0.00      3.96      0.00      0.00      0.00      0.00      0.00     95.05
09:37:16 AM      18      1.01      0.00      1.01      0.00      0.00      0.00      0.00      0.00     97.98
09:37:16 AM      19      8.08      0.00     12.12      0.00      0.00      0.00      0.00      0.00     79.80
09:37:16 AM      20      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00     98.02
09:37:16 AM      21      2.00      0.00      5.00      0.00      0.00      0.00      0.00      0.00     93.00
09:37:16 AM      22      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99
09:37:16 AM      23      0.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     98.00

09:37:16 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:17 AM     all      8.17      0.00      2.50      0.08      0.00      0.00      0.04      0.00     89.20
09:37:17 AM       0     50.00      0.00     31.00      1.00      0.00      0.00      0.00      0.00     18.00
09:37:17 AM       1      2.97      0.00      0.99      1.98      0.00      0.00      0.00      0.00     94.06
09:37:17 AM       2      0.00      0.00      2.02      0.00      0.00      0.00      0.00      0.00     97.98
09:37:17 AM       3      1.01      0.00      1.01      0.00      0.00      0.00      0.00      0.00     97.98
09:37:17 AM       4      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:17 AM       5      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:17 AM       6      8.00      0.00      5.00      0.00      0.00      0.00      0.00      0.00     87.00
09:37:17 AM       7      4.04      0.00      1.01      0.00      0.00      0.00      0.00      0.00     94.95
09:37:17 AM       8    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:17 AM       9      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:17 AM      10      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:17 AM      11      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:17 AM      12      4.04      0.00      2.02      0.00      0.00      0.00      0.00      0.00     93.94
09:37:17 AM      13      3.96      0.00      0.99      0.00      0.00      0.00      0.00      0.00     95.05
09:37:17 AM      14      1.01      0.00      1.01      0.00      0.00      0.00      0.00      0.00     97.98
09:37:17 AM      15      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:17 AM      16      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00     98.02
09:37:17 AM      17      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99
09:37:17 AM      18      3.03      0.00      1.01      0.00      0.00      0.00      0.00      0.00     95.96
09:37:17 AM      19      6.93      0.00      4.95      0.00      0.00      0.00      0.00      0.00     88.12
09:37:17 AM      20      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
09:37:17 AM      21      1.01      0.00      2.02      0.00      0.00      0.00      0.00      0.00     96.97
09:37:17 AM      22      0.00      0.00      1.98      0.00      0.00      0.00      0.00      0.00     98.02
09:37:17 AM      23      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00

09:37:17 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:18 AM     all     10.36      0.00      3.09      0.25      0.00      0.00      0.04      0.00     86.25
09:37:18 AM       0     24.24      0.00      7.07      1.01      0.00      0.00      0.00      0.00     67.68
09:37:18 AM       1      6.06      0.00      1.01      0.00      0.00      0.00      0.00      0.00     92.93
09:37:18 AM       2      4.95      0.00      1.98      1.98      0.00      0.00      0.00      0.00     91.09
09:37:18 AM       3      5.05      0.00      1.01      0.00      0.00      0.00      0.00      0.00     93.94
09:37:18 AM       4      3.00      0.00      3.00      1.00      0.00      0.00      0.00      0.00     93.00
09:37:18 AM       5     17.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     82.00
09:37:18 AM       6      7.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     91.00
09:37:18 AM       7      4.00      0.00      1.00      1.00      0.00      0.00      0.00      0.00     94.00
09:37:18 AM       8     98.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      2.00
09:37:18 AM       9      3.96      0.00      1.98      0.00      0.00      0.00      0.00      0.00     94.06
09:37:18 AM      10      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:18 AM      11      4.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     96.00
09:37:18 AM      12      9.00      0.00      3.00      1.00      0.00      0.00      0.00      0.00     87.00
09:37:18 AM      13      6.12      0.00      2.04      0.00      0.00      0.00      0.00      0.00     91.84
09:37:18 AM      14      7.00      0.00      7.00      0.00      0.00      0.00      0.00      0.00     86.00
09:37:18 AM      15      1.00      0.00      4.00      0.00      0.00      0.00      1.00      0.00     94.00
09:37:18 AM      16     19.19      0.00     13.13      0.00      0.00      0.00      0.00      0.00     67.68
09:37:18 AM      17      2.02      0.00      1.01      0.00      0.00      0.00      0.00      0.00     96.97
09:37:18 AM      18      6.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     93.00
09:37:18 AM      19      6.06      0.00     13.13      0.00      0.00      0.00      0.00      0.00     80.81
09:37:18 AM      20      5.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     94.00
09:37:18 AM      21      4.95      0.00      4.95      0.00      0.00      0.00      0.00      0.00     90.10
09:37:18 AM      22      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00     98.02
09:37:18 AM      23      1.98      0.00      1.98      0.00      0.00      0.00      0.00      0.00     96.04

09:37:18 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:19 AM     all      7.15      0.00      3.18      0.08      0.00      0.00      0.04      0.00     89.54
09:37:19 AM       0      4.04      0.00      9.09      0.00      0.00      0.00      0.00      0.00     86.87
09:37:19 AM       1      1.01      0.00      1.01      1.01      0.00      0.00      0.00      0.00     96.97
09:37:19 AM       2      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
09:37:19 AM       3      1.01      0.00      2.02      0.00      0.00      0.00      0.00      0.00     96.97
09:37:19 AM       4      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
09:37:19 AM       5      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:19 AM       6      1.00      0.00      1.00      1.00      0.00      0.00      0.00      0.00     97.00
09:37:19 AM       7      2.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     96.00
09:37:19 AM       8    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:19 AM       9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:19 AM      10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:19 AM      11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:19 AM      12      5.05      0.00      3.03      0.00      0.00      0.00      0.00      0.00     91.92
09:37:19 AM      13      3.96      0.00      2.97      0.00      0.00      0.00      0.00      0.00     93.07
09:37:19 AM      14     25.51      0.00     19.39      0.00      0.00      0.00      1.02      0.00     54.08
09:37:19 AM      15      9.09      0.00     12.12      0.00      0.00      0.00      0.00      0.00     78.79
09:37:19 AM      16      1.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:19 AM      17      3.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00     93.00
09:37:19 AM      18      2.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:19 AM      19      5.05      0.00      7.07      0.00      0.00      0.00      0.00      0.00     87.88
09:37:19 AM      20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:19 AM      21      4.04      0.00      6.06      0.00      0.00      0.00      0.00      0.00     89.90
09:37:19 AM      22      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99
09:37:19 AM      23      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00

09:37:19 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:20 AM     all      9.20      0.00      3.05      3.55      0.00      0.00      0.04      0.00     84.16
09:37:20 AM       0     19.39      0.00      7.14     54.08      0.00      0.00      1.02      0.00     18.37
09:37:20 AM       1      5.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00     91.00
09:37:20 AM       2      2.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:20 AM       3      2.00      0.00      3.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:20 AM       4      0.00      0.00      1.00      0.00      0.00      0.00      1.00      0.00     98.00
09:37:20 AM       5     25.51      0.00     15.31      0.00      0.00      0.00      0.00      0.00     59.18
09:37:20 AM       6      4.04      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.96
09:37:20 AM       7      7.14      0.00      3.06     19.39      0.00      0.00      0.00      0.00     70.41
09:37:20 AM       8    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:20 AM       9      1.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:20 AM      10      0.00      0.00      1.98      0.00      0.00      0.00      0.00      0.00     98.02
09:37:20 AM      11      4.00      0.00      0.00      1.00      0.00      0.00      0.00      0.00     95.00
09:37:20 AM      12     12.00      0.00      4.00      8.00      0.00      0.00      0.00      0.00     76.00
09:37:20 AM      13      1.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:20 AM      14     12.00      0.00      7.00      0.00      0.00      0.00      0.00      0.00     81.00
09:37:20 AM      15      7.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00     89.00
09:37:20 AM      16      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99
09:37:20 AM      17      4.04      0.00      2.02      0.00      0.00      0.00      0.00      0.00     93.94
09:37:20 AM      18      2.02      0.00      2.02      0.00      0.00      0.00      0.00      0.00     95.96
09:37:20 AM      19      4.00      0.00      5.00      4.00      0.00      0.00      0.00      0.00     87.00
09:37:20 AM      20      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00     98.02
09:37:20 AM      21      5.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00     91.00
09:37:20 AM      22      1.00      0.00      3.00      0.00      0.00      0.00      0.00      0.00     96.00
09:37:20 AM      23      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00

09:37:20 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:21 AM     all     12.48      0.00      3.17      4.34      0.00      0.00      0.04      0.00     79.97
09:37:21 AM       0     19.80      0.00     11.88     34.65      0.00      0.00      0.00      0.00     33.66
09:37:21 AM       1     34.00      0.00      7.00      0.00      0.00      0.00      0.00      0.00     59.00
09:37:21 AM       2      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:21 AM       3      9.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     89.00
09:37:21 AM       4      4.95      0.00      1.98      0.00      0.00      0.00      0.00      0.00     93.07
09:37:21 AM       5     42.57      0.00     22.77     16.83      0.00      0.00      0.00      0.00     17.82
09:37:21 AM       6      5.05      0.00      3.03     10.10      0.00      0.00      0.00      0.00     81.82
09:37:21 AM       7      6.00      0.00      4.00     27.00      0.00      0.00      0.00      0.00     63.00
09:37:21 AM       8     85.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     15.00
09:37:21 AM       9      4.04      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.96
09:37:21 AM      10      4.04      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.96
09:37:21 AM      11     17.17      0.00      0.00      0.00      0.00      0.00      0.00      0.00     82.83
09:37:21 AM      12     12.00      0.00      2.00     14.00      0.00      0.00      0.00      0.00     72.00
09:37:21 AM      13      5.05      0.00      3.03      0.00      0.00      0.00      0.00      0.00     91.92
09:37:21 AM      14     10.10      0.00      1.01      0.00      0.00      0.00      0.00      0.00     88.89
09:37:21 AM      15      3.06      0.00      0.00      0.00      0.00      0.00      0.00      0.00     96.94
09:37:21 AM      16      1.00      0.00      3.00      0.00      0.00      0.00      0.00      0.00     96.00
09:37:21 AM      17      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:21 AM      18     12.00      0.00      3.00      0.00      0.00      0.00      0.00      0.00     85.00
09:37:21 AM      19      7.00      0.00      6.00      1.00      0.00      0.00      0.00      0.00     86.00
09:37:21 AM      20      4.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     96.00
09:37:21 AM      21      5.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:21 AM      22      4.04      0.00      1.01      0.00      0.00      0.00      0.00      0.00     94.95
09:37:21 AM      23      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99

09:37:21 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:22 AM     all     11.39      0.00      3.34      0.17      0.00      0.00      0.00      0.00     85.11
09:37:22 AM       0      2.02      0.00      4.04      1.01      0.00      0.00      0.00      0.00     92.93
09:37:22 AM       1      0.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:22 AM       2      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:22 AM       3      1.00      0.00      2.00      0.00      0.00      1.00      0.00      0.00     96.00
09:37:22 AM       4      2.02      0.00      1.01      0.00      0.00      0.00      0.00      0.00     96.97
09:37:22 AM       5     61.62      0.00     38.38      0.00      0.00      0.00      0.00      0.00      0.00
09:37:22 AM       6     46.00      0.00      7.00      0.00      0.00      0.00      0.00      0.00     47.00
09:37:22 AM       7      2.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:22 AM       8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:22 AM       9      0.99      0.00      1.98      0.00      0.00      0.00      0.00      0.00     97.03
09:37:22 AM      10      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:22 AM      11     99.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.99
09:37:22 AM      12     41.00      0.00      6.00      0.00      0.00      0.00      1.00      0.00     52.00
09:37:22 AM      13      1.98      0.00      0.99      2.97      0.00      0.00      0.00      0.00     94.06
09:37:22 AM      14      3.96      0.00      0.99      0.00      0.00      0.00      0.00      0.00     95.05
09:37:22 AM      15      1.00      0.00      3.00      0.00      0.00      0.00      0.00      0.00     96.00
09:37:22 AM      16      0.00      0.00      1.98      0.00      0.00      0.00      0.00      0.00     98.02
09:37:22 AM      17      0.99      0.00      2.97      0.00      0.00      0.00      0.00      0.00     96.04
09:37:22 AM      18      3.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:22 AM      19      2.04      0.00      1.02      0.00      0.00      0.00      0.00      0.00     96.94
09:37:22 AM      20      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99
09:37:22 AM      21      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:22 AM      22      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:22 AM      23      1.98      0.00      1.98      0.00      0.00      0.00      0.00      0.00     96.04

09:37:22 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:23 AM     all      8.61      0.00      2.01      0.08      0.00      0.00      0.04      0.00     89.26
09:37:23 AM       0      4.04      0.00      5.05      0.00      0.00      0.00      0.00      0.00     90.91
09:37:23 AM       1     46.00      0.00     14.00      0.00      0.00      0.00      0.00      0.00     40.00
09:37:23 AM       2      2.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:23 AM       3     27.00      0.00     13.00      0.00      0.00      0.00      0.00      0.00     60.00
09:37:23 AM       4      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:23 AM       5      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:23 AM       6      0.99      0.00      0.99      1.98      0.00      0.00      0.00      0.00     96.04
09:37:23 AM       7      2.02      0.00      1.01      0.00      0.00      0.00      0.00      0.00     96.97
09:37:23 AM       8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:23 AM       9      2.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:23 AM      10      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:23 AM      11    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:23 AM      12      7.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     91.00
09:37:23 AM      13      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
09:37:23 AM      14      1.01      0.00      1.01      0.00      0.00      0.00      0.00      0.00     97.98
09:37:23 AM      15      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
09:37:23 AM      16      3.03      0.00      1.01      0.00      0.00      0.00      0.00      0.00     95.96
09:37:23 AM      17      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99
09:37:23 AM      18      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:23 AM      19      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00     98.02
09:37:23 AM      20      3.00      0.00      3.00      0.00      0.00      0.00      0.00      0.00     94.00
09:37:23 AM      21      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:23 AM      22      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:23 AM      23      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00

09:37:23 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:24 AM     all      9.44      0.00      2.59      1.38      0.00      0.00      0.00      0.00     86.59
09:37:24 AM       0     30.00      0.00     20.00      0.00      0.00      0.00      0.00      0.00     50.00
09:37:24 AM       1      1.01      0.00      1.01     10.10      0.00      0.00      0.00      0.00     87.88
09:37:24 AM       2      3.03      0.00      1.01      3.03      0.00      0.00      0.00      0.00     92.93
09:37:24 AM       3      8.08      0.00      4.04      0.00      0.00      0.00      0.00      0.00     87.88
09:37:24 AM       4      3.03      0.00      1.01      0.00      0.00      0.00      0.00      0.00     95.96
09:37:24 AM       5      3.03      0.00      1.01      0.00      0.00      0.00      0.00      0.00     95.96
09:37:24 AM       6      2.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:24 AM       7      5.00      0.00      1.00     20.00      0.00      0.00      0.00      0.00     74.00
09:37:24 AM       8      3.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:24 AM       9      5.10      0.00      0.00      0.00      0.00      0.00      0.00      0.00     94.90
09:37:24 AM      10      3.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     96.00
09:37:24 AM      11     97.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      3.00
09:37:24 AM      12     10.10      0.00      1.01      0.00      0.00      0.00      0.00      0.00     88.89
09:37:24 AM      13      4.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     94.00
09:37:24 AM      14      5.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     93.00
09:37:24 AM      15      3.96      0.00      1.98      0.00      0.00      0.00      0.00      0.00     94.06
09:37:24 AM      16      0.00      0.00      3.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:24 AM      17      1.01      0.00      1.01      0.00      0.00      0.00      0.00      0.00     97.98
09:37:24 AM      18      6.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     92.00
09:37:24 AM      19     20.20      0.00     13.13      0.00      0.00      0.00      0.00      0.00     66.67
09:37:24 AM      20      3.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     96.00
09:37:24 AM      21      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:24 AM      22      3.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     96.00
09:37:24 AM      23      0.99      0.00      1.98      0.00      0.00      0.00      0.00      0.00     97.03

09:37:24 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:25 AM     all      8.68      0.00      1.75      0.13      0.00      0.00      0.04      0.00     89.40
09:37:25 AM       0     33.00      0.00     12.00      0.00      0.00      0.00      1.00      0.00     54.00
09:37:25 AM       1      2.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:25 AM       2     24.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     75.00
09:37:25 AM       3      1.98      0.00      1.98      0.00      0.00      0.00      0.99      0.00     95.05
