Linux 2.6.32-131.4.1.el6.x86_64 (esv4-app133.stg) 	02/23/2012 	_x86_64_	(24 CPU)

09:29:18 PM  pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s    %vmeff
09:38:48 PM      0.00      0.00    124.00      0.00   8985.00      0.00   6786.00   6786.00    100.00
09:38:50 PM      0.00     33.00    177.50      0.00    567.50      0.00      0.00      0.00      0.00
09:38:52 PM      0.00      3.00    124.00      0.00    457.00      0.00      0.00      0.00      0.00
09:38:54 PM      0.00    868.00    124.50      0.00    473.50      0.00      0.00      0.00      0.00
09:38:56 PM      0.00     35.68    126.13      0.00    464.82      0.00      0.00      0.00      0.00
09:38:58 PM      0.00     26.87    124.38      0.00    467.66      0.00      0.00      0.00      0.00
09:39:00 PM     82.41      0.50    181.41      1.01    589.95      0.00      0.00      0.00      0.00
09:39:02 PM      0.00     27.00    128.00      0.00    451.00      0.00      0.00      0.00      0.00
09:39:04 PM      0.00      2.99    125.37      0.00    462.19      0.00      0.00      0.00      0.00
09:39:06 PM      0.00      0.00    125.63      0.00    472.86      0.00      0.00      0.00      0.00
09:39:08 PM      0.00     28.00    124.00      0.00    464.50      0.00      0.00      0.00      0.00
09:39:10 PM      0.00     10.00    176.00      0.00    553.00      0.00      0.00      0.00      0.00
09:39:12 PM      0.00      0.00    124.88      0.00    467.66      0.00      0.00      0.00      0.00
09:39:14 PM      0.00     56.50    163.00      0.00    444.50      0.00      0.00      0.00      0.00
09:39:16 PM      0.00      3.00    129.00      0.00    474.50      0.00      0.00      0.00      0.00
09:39:18 PM      0.00     14.57    125.13      0.00    456.78      0.00      0.00      0.00      0.00
09:39:20 PM      0.00     27.00    178.00      0.00    552.00      0.00      0.00      0.00      0.00
09:39:22 PM     10.00      3.00  79572.00      0.00  25293.00      0.00      0.00      0.00      0.00
09:39:24 PM      0.00    874.50    135.50      0.00    456.00      0.00      0.00      0.00      0.00
09:39:26 PM      0.00     29.00    124.00      0.00    454.50      0.00      0.00      0.00      0.00
09:39:28 PM      0.00     12.56    124.62      0.00    498.99      0.00      0.00      0.00      0.00
09:39:30 PM      0.00      0.00    176.12      0.00    578.61      0.00      0.00      0.00      0.00
09:39:32 PM      0.00     24.88    128.36      0.00    470.65      0.00      0.00      0.00      0.00
09:39:34 PM      0.00     31.66    125.13      0.00    464.32      0.00      0.00      0.00      0.00
09:39:36 PM      0.00      1.49    123.38      0.00    466.17      0.00      0.00      0.00      0.00
09:39:38 PM      0.00     31.16    124.62      0.00    464.82      0.00      0.00      0.00      0.00
09:39:40 PM      0.00      9.00    177.00      0.00    562.50      0.00      0.00      0.00      0.00
09:39:42 PM      0.00      0.00    124.00      0.00    456.50      0.00      0.00      0.00      0.00
09:39:44 PM      0.00     55.00    130.00      0.00    458.50      0.00      0.00      0.00      0.00
09:39:46 PM      0.00      5.00    129.00      0.00    480.50      0.00      0.00      0.00      0.00
09:39:48 PM      0.00     10.05    125.13      0.00    458.29      0.00      0.00      0.00      0.00
09:39:50 PM      0.00     27.36    177.61      0.00    557.21      0.00      0.00      0.00      0.00
09:39:52 PM      0.00      3.00    124.00      0.00    453.50      0.00      0.00      0.00      0.00
09:39:54 PM      0.00    872.00    124.50      0.00    465.00      0.00      0.00      0.00      0.00
09:39:56 PM      0.00     44.50    125.00      0.00    461.50      0.00      0.00      0.00      0.00
09:39:58 PM      0.00      3.00    126.50      0.00   3199.00      0.00   2743.50   2743.50    100.00
09:40:00 PM      0.00      0.00    177.89      0.00    575.88      0.00      0.00      0.00      0.00
09:40:02 PM    593.03     65.67    762.69      9.45    692.04      0.00      0.00      0.00      0.00
09:40:04 PM      0.00     11.00    124.50      0.00    461.00      0.00      0.00      0.00      0.00
09:40:06 PM      0.00     10.50    124.00      0.00    458.00      0.00      0.00      0.00      0.00
09:40:08 PM      0.00     31.66    124.62      0.00    463.32      0.00      0.00      0.00      0.00
09:40:10 PM      0.00      0.00    177.11      0.00    571.64      0.00      0.00      0.00      0.00
09:40:12 PM     22.00      0.50    127.00      0.50    459.00      0.00      0.00      0.00      0.00
09:40:14 PM      2.00     59.50    488.00      0.00    792.50      0.00      0.00      0.00      0.00
09:40:16 PM      0.00      0.00    129.65      0.00    467.34      0.00      0.00      0.00      0.00
09:40:18 PM      0.00     24.50    123.50      0.00    461.00      0.00      0.00      0.00      0.00
09:40:20 PM      0.00     33.33    177.11      0.00    565.67      0.00      0.00      0.00      0.00
09:40:22 PM      0.00      0.00  79561.00      0.00  25318.50      0.00      0.00      0.00      0.00
09:40:24 PM      0.00    854.50    125.50      0.00    471.00      0.00      0.00      0.00      0.00
09:40:26 PM      0.00      1.50    124.00      0.00    459.00      0.00      0.00      0.00      0.00
09:40:28 PM      0.00      9.00    124.00      0.00    477.00      0.00      0.00      0.00      0.00
09:40:30 PM      0.00     64.32    178.89      0.00    594.97      0.00      0.00      0.00      0.00
09:40:32 PM      0.00      0.00    128.86      0.00    468.16      0.00      0.00      0.00      0.00
09:40:34 PM      0.00      0.00    126.13      0.00    481.41      0.00      0.00      0.00      0.00
09:40:36 PM      0.00     30.35    123.88      0.00    461.19      0.00      0.00      0.00      0.00
09:40:38 PM      0.00      8.00    124.00      0.00    468.00      0.00      0.00      0.00      0.00
09:40:40 PM      0.00      0.50    177.89      0.00    564.32      0.00      0.00      0.00      0.00
09:40:42 PM      0.00     30.93    127.84      0.00    467.01      0.00      0.00      0.00      0.00
09:40:44 PM      0.00     29.13    125.24      0.00    458.25      0.00      0.00      0.00      0.00
09:40:46 PM      0.00      1.49    128.36      0.00    461.69      0.00      0.00      0.00      0.00
09:40:48 PM      0.00     38.00    124.00      0.00    454.00      0.00      0.00      0.00      0.00
09:40:50 PM      0.00     14.51    183.42      0.00    578.24      0.00      0.00      0.00      0.00
09:40:52 PM      0.00      0.00    123.38      0.00    459.20      0.00      0.00      0.00      0.00
09:40:54 PM      0.00    880.00    121.46      0.00    449.27      0.00      0.00      0.00      0.00
09:40:56 PM      0.00      0.50    123.38      0.00    450.25      0.00      0.00      0.00      0.00
09:40:58 PM      0.00     44.00    124.50      0.00    456.50      0.00      0.00      0.00      0.00
09:41:00 PM      0.00      0.51    181.63      0.00    590.31      0.00      0.00      0.00      0.00
09:41:02 PM      0.00      0.00    132.00      0.00    460.00      0.00      0.00      0.00      0.00
09:41:04 PM      0.00     31.84    123.88      0.00    470.65      0.00      0.00      0.00      0.00
09:41:06 PM      0.00      0.00    122.17      0.00    453.69      0.00      0.00      0.00      0.00
09:41:08 PM      0.00      0.00    128.50      0.00  13213.47      0.00   6909.84   6909.84    100.00
09:41:10 PM      0.00     31.07    172.82      0.00    549.51      0.00      0.00      0.00      0.00
09:41:12 PM      0.00      0.00    125.50      0.00    467.00      0.00      0.00      0.00      0.00
09:41:14 PM      0.00     27.86    163.68      0.00    451.24      0.00      0.00      0.00      0.00
09:41:16 PM      0.00     32.00    129.00      0.00    468.00      0.00      0.00      0.00      0.00
09:41:18 PM      0.00     29.69    129.17      0.00  12233.33      0.00   9245.31   9244.27     99.99
09:41:20 PM      0.00      0.00    170.19      0.00    544.23      0.00      0.00      0.00      0.00
09:41:22 PM      0.00     32.00  47530.50      0.00  15194.00      0.00      0.00      0.00      0.00
09:41:24 PM      0.00    920.73  33315.54      0.00  10944.04      0.00      0.00      0.00      0.00
09:41:26 PM      0.00      1.46    122.93      0.00    454.15      0.00      0.00      0.00      0.00
09:41:28 PM      0.00     55.22    123.88      0.00    477.11      0.00      0.00      0.00      0.00
09:41:30 PM      0.00      0.00    177.00      0.00    576.50      0.00      0.00      0.00      0.00
09:41:32 PM      0.00      0.00    129.00      0.00    496.50      0.00      0.00      0.00      0.00
09:41:34 PM      0.00     32.66    125.13      0.00    479.40      0.00      0.00      0.00      0.00
09:41:36 PM      0.00      0.00    123.38      0.00    473.13      0.00      0.00      0.00      0.00
09:41:38 PM      0.00      0.51    127.18      0.00    478.97      0.00      0.00      0.00      0.00
09:41:40 PM      0.00     31.22    173.17      0.00    548.29      0.00      0.00      0.00      0.00
09:41:42 PM      0.00      0.00    124.00      0.00    456.50      0.00      0.00      0.00      0.00
09:41:44 PM      0.00      3.98    128.36      0.00    474.63      0.00      0.00      0.00      0.00
09:41:46 PM      0.00     33.67    130.15      0.00    465.83      0.00      0.00      0.00      0.00
09:41:48 PM      0.00      8.04    125.63      0.00    464.32      0.00      0.00      0.00      0.00
09:41:50 PM      0.00      5.94    175.25      0.00    554.46      0.00      0.00      0.00      0.00
09:41:52 PM      0.00     30.46    125.89      0.00    466.50      0.00      0.00      0.00      0.00
09:41:54 PM      0.00    871.29    123.27      0.00    465.35      0.00      0.00      0.00      0.00
09:41:56 PM      0.00      0.50    123.38      0.00    447.76      0.00      0.00      0.00      0.00
09:41:58 PM      0.00     46.23    124.62      0.00    464.82      0.00      0.00      0.00      0.00
09:42:00 PM      0.00      5.50    177.00      0.00    571.00      0.00      0.00      0.00      0.00
09:42:02 PM      0.00      0.00    129.00      0.00    454.00      0.00      0.00      0.00      0.00
09:42:04 PM      0.00     34.83    123.88      0.00    476.12      0.00      0.00      0.00      0.00
09:42:06 PM      0.00      3.50    124.50      0.00    451.50      0.00      0.00      0.00      0.00
09:42:08 PM      0.00      0.00    124.50      0.00    463.00      0.00      0.00      0.00      0.00
09:42:10 PM      0.00     25.76    179.29      0.00    567.68      0.00      0.00      0.00      0.00
09:42:12 PM      0.00      2.97    122.77      0.00    461.39      0.00      0.00      0.00      0.00
09:42:14 PM      0.00     18.75    171.88      0.00    479.17      0.00      0.00      0.00      0.00
09:42:16 PM      0.00     25.00    129.00      0.00    463.50      0.00      0.00      0.00      0.00
09:42:18 PM      0.00      3.50    124.00      0.00    464.00      0.00      0.00      0.00      0.00
09:42:20 PM      0.00      0.00    176.12      0.00    562.69      0.00      0.00      0.00      0.00
09:42:22 PM      0.00     23.12    124.62      0.00    463.32      0.00      0.00      0.00      0.00
09:42:24 PM      9.95    869.15  79153.23      0.50  25148.76      0.00      0.00      0.00      0.00
09:42:26 PM      0.00      0.00    126.50      0.00    466.50      0.00      0.00      0.00      0.00
09:42:28 PM      0.00     59.50    124.00      0.00  10097.00      0.00   5901.00   5901.00    100.00
09:42:30 PM      0.00      0.00    177.89      0.00    573.37      0.00      0.00      0.00      0.00
09:42:32 PM      0.00      0.00    128.86      0.00    488.56      0.00      0.00      0.00      0.00
09:42:34 PM      0.00     36.68    124.62      0.00    480.40      0.00      0.00      0.00      0.00
09:42:36 PM      0.00      0.00    123.88      0.00    467.16      0.00      0.00      0.00      0.00
09:42:38 PM      0.00     12.56    123.12      0.00   6674.87      0.00   3906.53   3906.53    100.00
09:42:40 PM      0.00     32.84    178.61      0.00    565.67      0.00      0.00      0.00      0.00
09:42:42 PM      0.00      2.99    123.38      0.00    454.73      0.00      0.00      0.00      0.00
09:42:44 PM      0.00     14.07    132.16      0.00    469.85      0.00      0.00      0.00      0.00
09:42:46 PM      0.00     28.50    129.50      0.00    470.50      0.00      0.00      0.00      0.00
09:42:48 PM      0.00     11.00    124.00      0.00   8225.00      0.00   3935.00   3934.00     99.97
09:42:50 PM      0.00      0.50    177.00      0.00    567.50      0.00      0.00      0.00      0.00
09:42:52 PM      0.00     27.14    124.62      0.00    467.34      0.00      0.00      0.00      0.00
09:42:54 PM      0.00    879.00    125.00      0.00    457.50      0.00      0.00      0.00      0.00
09:42:56 PM      0.00      1.98    123.76      0.00    459.41      0.00      0.00      0.00      0.00
09:42:58 PM      0.00     44.22    124.62      0.00   2844.72      0.00   2040.70   2040.70    100.00
09:43:00 PM      0.00      6.00    247.00      0.00    779.00      0.00      0.00      0.00      0.00
09:43:02 PM      0.00      0.00    129.00      0.00    458.50      0.00      0.00      0.00      0.00
09:43:04 PM      0.00     50.25    125.63      0.00    484.92      0.00      0.00      0.00      0.00
09:43:06 PM      0.00      0.50    123.88      0.00    453.23      0.00      0.00      0.00      0.00
09:43:08 PM      0.00     32.00    124.00      0.00    460.50      0.00      0.00      0.00      0.00
09:43:10 PM      0.00      0.00    177.00      0.00    567.00      0.00      0.00      0.00      0.00
09:43:12 PM      0.00      0.00    124.00      0.00    457.50      0.00      0.00      0.00      0.00
09:43:14 PM      0.00     47.00    164.00      0.00    458.50      0.00      0.00      0.00      0.00
09:43:16 PM      0.00      3.00    129.50      0.00    468.50      0.00      0.00      0.00      0.00
09:43:18 PM      0.00      0.50    124.62      0.00    460.30      0.00      0.00      0.00      0.00
09:43:20 PM      0.00     28.71    175.74      0.00    553.47      0.00      0.00      0.00      0.00
09:43:22 PM      0.00      3.02    124.62      0.00    457.79      0.00      0.00      0.00      0.00
09:43:24 PM      0.00    872.86  79938.19      0.00  25412.06      0.00      0.00      0.00      0.00
09:43:26 PM      0.00     37.00    127.50      0.00    473.50      0.00      0.00      0.00      0.00
09:43:28 PM      0.00     22.39    123.38      0.00    465.17      0.00      0.00      0.00      0.00
09:43:30 PM      0.00      0.00    178.89      0.00    579.90      0.00      0.00      0.00      0.00
09:43:32 PM      0.00     30.85    128.36      0.00    481.59      0.00      0.00      0.00      0.00
09:43:34 PM      0.00     29.65    124.62      0.00    466.33      0.00      0.00      0.00      0.00
09:43:36 PM      0.00      0.00    123.88      0.00    481.09      0.00      0.00      0.00      0.00
09:43:38 PM      0.00     29.50    124.00      0.00    465.00      0.00      0.00      0.00      0.00
09:43:40 PM      0.00      3.02    178.89      0.00    570.85      0.00      0.00      0.00      0.00
09:43:42 PM      0.00      0.00    123.88      0.00    451.24      0.00      0.00      0.00      0.00
09:43:44 PM      0.00     48.74    129.15      0.00    470.35      0.00      0.00      0.00      0.00
09:43:46 PM      0.00      3.00    129.50      0.00    472.00      0.00      0.00      0.00      0.00
09:43:48 PM      0.00      0.00    123.38      0.00    455.72      0.00      0.00      0.00      0.00
09:43:50 PM      0.00     29.65    177.89      0.00    566.33      0.00      0.00      0.00      0.00
09:43:52 PM      0.00      3.00    124.50      0.00    465.50      0.00      0.00      0.00      0.00
09:43:54 PM      0.00    812.50    124.00      0.00    451.50      0.00      0.00      0.00      0.00
09:43:56 PM      0.00     37.00    125.50      0.00    463.00      0.00      0.00      0.00      0.00
09:43:58 PM      0.00      2.99    123.38      0.00    455.22      0.00      0.00      0.00      0.00
09:44:00 PM      0.00      0.00    178.39      0.00    578.39      0.00      0.00      0.00      0.00
